timestamp,temperature,humidity,dew_point,wind_speed,wind_direction,pressure,boundary_layer_height,precipitation,visibility
2019-05-14 19:00:00,29.9,34,12.2,2.28,203,978.5,25.0,0.0,
2019-05-14 20:00:00,29.0,37,13.0,2.4,197,978.8,20.0,0.0,
2019-05-14 21:00:00,30.5,34,12.8,1.33,167,979.9,20.0,0.0,
2019-05-14 22:00:00,26.9,44,13.8,1.39,120,980.2,20.0,0.0,
2019-05-14 23:00:00,25.9,49,14.4,1.63,101,980.2,20.0,0.0,
2019-05-15 00:00:00,25.7,49,14.2,0.94,32,980.2,15.0,0.0,
2019-05-15 01:00:00,25.0,50,13.9,1.43,65,979.7,20.0,0.0,
2019-05-15 02:00:00,24.6,51,13.9,1.4,86,979.5,35.0,0.0,
2019-05-15 03:00:00,23.9,54,14.0,1.84,68,979.9,40.0,0.0,
2019-05-15 04:00:00,23.3,55,13.8,1.7,90,980.0,35.0,0.0,
2019-05-15 05:00:00,23.1,57,14.1,1.5,127,980.3,325.0,0.0,
2019-05-15 06:00:00,24.6,54,14.7,3.41,183,982.1,260.0,0.0,
2019-05-15 07:00:00,27.1,47,14.7,4.7,207,983.0,195.0,0.0,
2019-05-15 08:00:00,28.0,43,14.4,4.94,212,983.6,225.0,0.0,
2019-05-15 09:00:00,30.3,38,14.2,3.3,215,983.4,350.0,0.0,
2019-05-15 10:00:00,32.3,32,13.6,0.2,180,983.2,545.0,0.0,
2019-05-15 11:00:00,34.4,27,12.8,1.97,60,982.2,910.0,0.0,
2019-05-15 12:00:00,35.8,24,12.4,3.13,63,981.4,1380.0,0.0,
2019-05-15 13:00:00,36.7,23,12.1,3.57,72,980.5,1880.0,0.0,
2019-05-15 14:00:00,37.0,22,11.7,3.4,88,979.5,2040.0,0.0,
2019-05-15 15:00:00,36.7,22,11.2,3.18,136,979.3,1650.0,0.0,
2019-05-15 16:00:00,34.4,26,12.1,4.41,176,979.2,875.0,0.0,
2019-05-15 17:00:00,31.9,37,15.6,2.58,216,980.2,885.0,0.0,
2019-05-15 18:00:00,31.5,38,15.4,1.77,227,980.3,705.0,0.0,
2019-05-15 19:00:00,29.6,45,16.5,1.64,218,980.3,35.0,0.0,
2019-05-15 20:00:00,28.6,50,17.1,1.84,225,980.7,30.0,0.0,
2019-05-15 21:00:00,28.0,52,17.3,2.0,267,981.4,40.0,0.0,
2019-05-15 22:00:00,27.3,55,17.6,1.86,324,981.6,55.0,0.0,
2019-05-15 23:00:00,27.2,54,17.0,1.6,4,981.7,55.0,0.0,
2019-05-16 00:00:00,26.2,56,16.8,1.56,50,981.7,65.0,0.0,
2019-05-16 01:00:00,26.2,56,16.9,2.33,115,981.4,70.0,0.0,
2019-05-16 02:00:00,25.7,60,17.3,2.02,160,981.1,60.0,0.0,
2019-05-16 03:00:00,25.0,63,17.5,2.25,159,981.1,60.0,0.0,
2019-05-16 04:00:00,24.2,67,17.8,1.06,131,981.1,110.0,0.0,
2019-05-16 05:00:00,21.6,77,17.5,1.26,18,982.3,105.0,0.0,
2019-05-16 06:00:00,22.2,74,17.4,1.33,257,982.7,130.0,0.0,
2019-05-16 07:00:00,23.7,66,17.0,1.1,360,983.2,245.0,0.0,
2019-05-16 08:00:00,25.7,53,15.4,3.26,43,983.7,515.0,0.0,
2019-05-16 09:00:00,27.6,46,14.9,2.8,35,984.3,790.0,0.0,
2019-05-16 10:00:00,29.6,40,14.4,1.75,13,983.9,1015.0,0.0,
2019-05-16 11:00:00,31.4,35,14.2,0.64,309,984.0,1275.0,0.0,
2019-05-16 12:00:00,32.8,32,13.9,0.85,291,983.4,1560.0,0.0,
2019-05-16 13:00:00,33.6,30,13.6,1.14,285,982.4,1785.0,0.0,
2019-05-16 14:00:00,34.0,28,13.1,1.32,279,981.4,1945.0,0.0,
2019-05-16 15:00:00,34.2,28,12.9,1.43,282,980.7,1885.0,0.0,
2019-05-16 16:00:00,34.1,28,12.8,0.5,307,980.3,1905.0,0.0,
2019-05-16 17:00:00,31.8,36,14.8,1.84,331,981.3,1840.0,0.0,
2019-05-16 18:00:00,31.4,37,14.8,2.09,343,981.3,1600.0,0.0,
2019-05-16 19:00:00,29.8,41,15.0,1.36,343,981.3,95.0,0.0,
2019-05-16 20:00:00,28.8,46,15.9,1.55,345,981.7,85.0,0.0,
2019-05-16 21:00:00,28.0,48,16.1,1.65,346,982.4,95.0,0.0,
2019-05-16 22:00:00,27.3,50,15.9,1.5,356,982.7,95.0,0.0,
2019-05-16 23:00:00,26.7,53,16.4,1.4,4,982.6,95.0,0.0,
2019-05-17 00:00:00,26.8,54,16.5,0.92,319,982.2,95.0,0.0,
2019-05-17 01:00:00,26.1,56,16.8,0.9,360,981.5,90.0,0.0,
2019-05-17 02:00:00,24.7,63,17.1,1.4,360,981.0,105.0,0.0,
2019-05-17 03:00:00,24.2,63,16.9,1.43,348,981.0,90.0,0.0,
2019-05-17 04:00:00,23.9,63,16.5,1.61,353,981.0,60.0,0.0,
2019-05-17 05:00:00,24.0,68,17.8,1.2,275,981.1,45.0,0.0,
2019-05-17 06:00:00,24.6,67,18.0,0.2,90,982.0,45.0,0.0,
2019-05-17 07:00:00,26.5,59,17.9,0.8,270,982.6,305.0,0.0,
2019-05-17 08:00:00,28.6,52,17.9,1.34,297,982.4,230.0,0.0,
2019-05-17 09:00:00,30.6,46,17.7,0.54,202,982.8,190.0,0.0,
2019-05-17 10:00:00,26.6,70,20.6,5.74,157,983.8,185.0,4.5,
2019-05-17 11:00:00,27.3,63,19.7,3.73,262,983.2,575.0,0.0,
2019-05-17 12:00:00,27.0,65,19.9,2.12,278,982.2,870.0,0.0,
2019-05-17 13:00:00,29.0,58,19.9,2.24,260,982.3,830.0,0.0,
2019-05-17 14:00:00,27.2,64,19.8,2.95,246,982.0,935.0,4.8,
2019-05-17 15:00:00,27.5,63,19.9,1.34,243,981.2,960.0,0.0,
2019-05-17 16:00:00,26.8,67,20.0,3.77,32,981.3,1220.0,0.1,
2019-05-17 17:00:00,28.1,52,17.4,1.77,133,981.4,1415.0,0.0,
2019-05-17 18:00:00,27.5,55,17.8,2.5,92,981.5,470.0,0.0,
2019-05-17 19:00:00,26.0,62,18.1,4.34,75,982.1,65.0,0.0,
2019-05-17 20:00:00,24.8,67,18.3,3.86,69,982.1,120.0,0.0,
2019-05-17 21:00:00,23.8,75,19.0,3.52,75,982.3,265.0,0.0,
2019-05-17 22:00:00,23.2,79,19.5,2.77,77,982.4,240.0,0.0,
2019-05-17 23:00:00,23.0,80,19.4,2.77,77,982.0,180.0,0.0,
2019-05-18 00:00:00,22.5,82,19.2,1.92,62,981.6,100.0,0.0,
2019-05-18 01:00:00,22.1,84,19.2,1.49,318,981.4,80.0,0.0,
2019-05-18 02:00:00,21.9,86,19.4,2.12,315,981.2,120.0,0.0,
2019-05-18 03:00:00,21.8,87,19.5,2.61,328,981.6,155.0,0.0,
2019-05-18 04:00:00,21.5,90,19.8,2.42,336,981.7,155.0,0.0,
2019-05-18 05:00:00,21.4,88,19.3,2.42,330,982.0,170.0,0.0,
2019-05-18 06:00:00,22.1,83,19.1,2.42,336,982.3,205.0,0.0,
2019-05-18 07:00:00,23.8,73,18.6,2.02,340,982.8,325.0,0.0,
2019-05-18 08:00:00,25.7,62,18.0,2.21,342,983.1,560.0,0.0,
2019-05-18 09:00:00,27.7,53,17.3,2.4,343,983.3,845.0,0.0,
2019-05-18 10:00:00,29.5,47,16.9,2.14,349,983.1,1190.0,0.0,
2019-05-18 11:00:00,31.1,42,16.6,1.79,333,982.9,1520.0,0.0,
2019-05-18 12:00:00,32.5,37,16.0,2.2,309,982.4,1750.0,0.0,
2019-05-18 13:00:00,33.7,33,15.2,2.92,301,981.5,1945.0,0.0,
2019-05-18 14:00:00,34.4,31,14.6,3.64,302,980.8,2090.0,0.0,
2019-05-18 15:00:00,34.6,29,13.9,4.47,304,980.2,2160.0,0.0,
2019-05-18 16:00:00,34.2,29,13.4,4.64,307,980.3,2120.0,0.0,
2019-05-18 17:00:00,33.0,31,13.4,4.07,298,980.4,1985.0,0.0,
2019-05-18 18:00:00,32.2,33,13.8,3.24,304,980.8,705.0,0.0,
2019-05-18 19:00:00,30.4,37,14.1,2.33,301,981.0,110.0,0.0,
2019-05-18 20:00:00,29.3,40,14.4,2.14,281,980.9,80.0,0.0,
2019-05-18 21:00:00,28.8,43,14.8,2.6,268,981.4,85.0,0.0,
2019-05-18 22:00:00,28.0,45,15.1,3.24,261,981.9,95.0,0.0,
2019-05-18 23:00:00,27.2,48,15.3,3.57,259,981.8,125.0,0.0,
2019-05-19 00:00:00,26.5,54,16.3,3.91,267,981.7,165.0,0.0,
2019-05-19 01:00:00,26.0,56,16.5,3.75,279,981.2,220.0,0.0,
2019-05-19 02:00:00,25.5,58,16.5,3.3,284,980.8,265.0,0.0,
2019-05-19 03:00:00,25.0,58,16.3,2.89,284,980.7,270.0,0.0,
2019-05-19 04:00:00,24.6,60,16.3,2.62,288,980.5,200.0,0.0,
2019-05-19 05:00:00,24.0,64,16.8,1.55,285,980.6,130.0,0.0,
2019-05-19 06:00:00,24.9,62,17.0,1.75,301,981.2,95.0,0.0,
2019-05-19 07:00:00,27.0,54,17.0,1.35,312,981.9,155.0,0.0,
2019-05-19 08:00:00,29.6,45,16.5,1.71,339,982.2,320.0,0.0,
2019-05-19 09:00:00,32.1,34,14.4,1.75,347,982.7,845.0,0.0,
2019-05-19 10:00:00,34.1,27,12.4,1.57,333,982.7,1485.0,0.0,
2019-05-19 11:00:00,35.3,24,11.9,1.39,291,982.5,1765.0,0.0,
2019-05-19 12:00:00,36.5,22,11.4,2.0,270,982.2,2060.0,0.0,
2019-05-19 13:00:00,37.2,21,11.4,2.43,261,981.4,2450.0,0.0,
2019-05-19 14:00:00,37.6,21,11.6,2.65,259,980.5,2615.0,0.0,
2019-05-19 15:00:00,37.7,20,11.2,3.55,280,980.5,2735.0,0.0,
2019-05-19 16:00:00,34.5,26,12.5,6.48,279,981.4,2380.0,0.0,
2019-05-19 17:00:00,36.5,19,8.9,2.26,283,979.9,2435.0,0.0,
2019-05-19 18:00:00,35.2,20,9.0,2.77,283,980.4,45.0,0.0,
2019-05-19 19:00:00,32.5,24,9.1,2.1,267,980.4,30.0,0.0,
2019-05-19 20:00:00,31.8,27,10.4,3.01,255,981.1,25.0,0.0,
2019-05-19 21:00:00,31.0,35,13.8,4.03,284,982.8,75.0,0.0,
2019-05-19 22:00:00,29.6,38,13.6,3.92,322,983.6,135.0,0.0,
2019-05-19 23:00:00,29.1,38,13.1,4.61,336,983.9,190.0,0.0,
2019-05-20 00:00:00,28.6,40,13.8,5.12,354,983.7,205.0,0.0,
2019-05-20 01:00:00,27.4,45,14.4,4.74,353,983.2,190.0,0.0,
2019-05-20 02:00:00,26.6,48,14.6,4.47,10,982.5,155.0,0.0,
2019-05-20 03:00:00,26.5,47,14.2,4.16,24,982.0,155.0,0.0,
2019-05-20 04:00:00,26.4,45,13.6,3.18,28,981.8,130.0,0.0,
2019-05-20 05:00:00,25.1,53,14.9,2.35,348,982.7,95.0,0.0,
2019-05-20 06:00:00,25.5,54,15.4,3.28,329,983.5,70.0,0.0,
2019-05-20 07:00:00,27.7,47,15.4,2.83,328,984.1,120.0,0.0,
2019-05-20 08:00:00,30.4,40,15.3,2.2,321,984.2,205.0,0.0,
2019-05-20 09:00:00,33.2,32,14.4,2.27,311,984.3,335.0,0.0,
2019-05-20 10:00:00,35.7,24,12.2,2.25,302,984.4,655.0,0.0,
2019-05-20 11:00:00,37.1,21,10.9,2.47,302,984.1,1605.0,0.0,
2019-05-20 12:00:00,38.0,20,10.8,2.64,299,983.8,2380.0,0.0,
2019-05-20 13:00:00,38.5,19,10.6,2.86,282,983.0,2765.0,0.0,
2019-05-20 14:00:00,38.7,18,10.2,4.43,288,982.5,2845.0,0.0,
2019-05-20 15:00:00,36.2,22,10.8,1.8,273,983.0,2995.0,0.0,
2019-05-20 16:00:00,34.2,29,13.8,6.02,79,982.3,960.0,0.0,
2019-05-20 17:00:00,36.8,18,8.4,3.11,312,981.2,605.0,0.0,
2019-05-20 18:00:00,35.5,20,9.4,2.33,301,981.4,260.0,0.0,
2019-05-20 19:00:00,32.9,24,9.9,2.19,294,981.4,80.0,0.0,
2019-05-20 20:00:00,31.7,27,10.1,2.56,291,981.5,70.0,0.0,
2019-05-20 21:00:00,30.0,30,10.8,2.09,287,981.8,80.0,0.0,
2019-05-20 22:00:00,28.9,34,11.5,2.2,270,982.3,80.0,0.0,
2019-05-20 23:00:00,28.3,37,12.2,2.8,268,982.4,70.0,0.0,
2019-05-21 00:00:00,27.8,39,12.4,3.1,291,982.1,60.0,0.0,
2019-05-21 01:00:00,27.4,39,12.3,3.02,304,981.6,55.0,0.0,
2019-05-21 02:00:00,26.7,42,12.6,3.0,323,981.2,55.0,0.0,
2019-05-21 03:00:00,26.3,43,12.8,3.18,336,981.2,65.0,0.0,
2019-05-21 04:00:00,25.8,44,12.7,2.85,342,981.1,65.0,0.0,
2019-05-21 05:00:00,25.0,49,13.4,1.91,354,981.3,60.0,0.0,
2019-05-21 06:00:00,26.3,46,13.8,1.66,335,981.9,55.0,0.0,
2019-05-21 07:00:00,28.7,40,13.9,0.91,276,982.5,110.0,0.0,
2019-05-21 08:00:00,31.9,33,13.6,1.0,264,982.6,230.0,0.0,
2019-05-21 09:00:00,34.7,27,12.7,1.2,270,982.8,515.0,0.0,
2019-05-21 10:00:00,36.6,23,12.1,1.9,273,982.8,1320.0,0.0,
2019-05-21 11:00:00,38.0,20,11.1,2.55,281,982.5,1815.0,0.0,
2019-05-21 12:00:00,38.7,18,10.2,2.62,277,982.2,2375.0,0.0,
2019-05-21 13:00:00,39.3,17,9.6,2.75,280,981.4,2815.0,0.0,
2019-05-21 14:00:00,39.6,16,9.3,2.93,278,980.2,2945.0,0.0,
2019-05-21 15:00:00,39.6,16,9.0,3.57,281,979.4,3415.0,0.0,
2019-05-21 16:00:00,39.2,16,8.9,3.93,277,978.8,2255.0,0.0,
2019-05-21 17:00:00,38.4,16,8.1,3.11,266,978.8,1885.0,0.0,
2019-05-21 18:00:00,37.2,17,8.4,3.2,270,979.1,200.0,0.0,
2019-05-21 19:00:00,35.0,20,8.9,2.9,270,979.1,90.0,0.0,
2019-05-21 20:00:00,33.8,24,10.1,3.51,267,979.8,90.0,0.0,
2019-05-21 21:00:00,32.8,26,10.9,3.6,268,980.4,95.0,0.0,
2019-05-21 22:00:00,31.9,26,10.1,3.01,276,980.5,70.0,0.0,
2019-05-21 23:00:00,31.5,25,9.2,3.55,292,980.3,45.0,0.0,
2019-05-22 00:00:00,30.6,27,9.7,3.59,283,980.2,45.0,0.0,
2019-05-22 01:00:00,29.1,33,11.1,2.33,295,979.5,50.0,0.0,
2019-05-22 02:00:00,27.5,38,11.9,2.62,310,979.0,60.0,0.0,
2019-05-22 03:00:00,26.6,42,12.6,2.8,325,978.9,100.0,0.0,
2019-05-22 04:00:00,26.4,43,12.9,2.56,339,978.7,95.0,0.0,
2019-05-22 05:00:00,27.0,45,13.9,1.97,336,978.9,80.0,0.0,
2019-05-22 06:00:00,28.0,43,14.4,1.8,357,979.2,90.0,0.0,
2019-05-22 07:00:00,30.4,38,14.5,1.24,346,979.7,140.0,0.0,
2019-05-22 08:00:00,33.4,31,14.1,0.91,6,980.2,250.0,0.0,
2019-05-22 09:00:00,35.8,25,13.1,0.81,83,980.4,530.0,0.0,
2019-05-22 10:00:00,37.5,22,12.3,1.7,152,980.5,2800.0,0.0,
2019-05-22 11:00:00,38.8,18,10.2,2.32,187,980.3,3195.0,0.0,
2019-05-22 12:00:00,39.5,17,9.8,3.19,212,979.8,3475.0,0.0,
2019-05-22 13:00:00,39.8,17,10.3,3.69,221,978.9,3660.0,0.0,
2019-05-22 14:00:00,39.3,18,10.6,3.02,236,978.0,3800.0,0.0,
2019-05-22 15:00:00,37.3,20,10.9,5.69,246,978.2,2675.0,0.0,
2019-05-22 16:00:00,36.5,22,11.4,2.85,252,977.8,905.0,0.0,
2019-05-22 17:00:00,37.1,20,10.1,2.7,268,977.0,415.0,0.0,
2019-05-22 18:00:00,36.3,20,10.1,1.7,220,976.6,345.0,0.0,
2019-05-22 19:00:00,34.0,25,11.4,2.77,206,977.1,310.0,0.0,
2019-05-22 20:00:00,33.5,26,11.7,3.83,237,978.2,270.0,0.0,
2019-05-22 21:00:00,32.5,29,11.9,2.98,256,978.7,185.0,0.0,
2019-05-22 22:00:00,30.8,32,12.4,1.91,264,979.4,135.0,0.0,
2019-05-22 23:00:00,28.9,38,13.1,2.5,270,979.1,105.0,0.0,
2019-05-23 00:00:00,27.9,41,13.4,2.2,240,978.6,90.0,0.0,
2019-05-23 01:00:00,27.6,41,13.4,1.71,249,978.1,95.0,0.0,
2019-05-23 02:00:00,26.8,45,13.9,2.31,275,977.8,95.0,0.0,
2019-05-23 03:00:00,27.8,42,13.8,0.41,76,977.8,65.0,0.0,
2019-05-23 04:00:00,25.8,48,14.1,1.5,94,977.9,70.0,0.0,
2019-05-23 05:00:00,27.2,47,14.9,2.48,230,978.2,35.0,0.0,
2019-05-23 06:00:00,28.4,46,15.6,1.92,242,978.6,15.0,0.0,
2019-05-23 07:00:00,30.4,42,15.9,1.17,329,978.9,50.0,0.0,
2019-05-23 08:00:00,32.6,36,15.4,0.42,315,979.1,540.0,0.0,
2019-05-23 09:00:00,35.0,28,13.9,0.5,233,979.4,1255.0,0.0,
2019-05-23 10:00:00,36.6,24,12.9,1.57,207,979.4,1825.0,0.0,
2019-05-23 11:00:00,37.7,22,12.4,0.3,360,979.1,2150.0,0.0,
2019-05-23 12:00:00,36.0,26,13.4,3.34,189,979.7,2660.0,0.0,
2019-05-23 13:00:00,36.5,26,13.6,0.78,40,979.2,2790.0,0.0,
2019-05-23 14:00:00,32.4,40,17.0,5.23,206,979.9,520.0,1.1,
2019-05-23 15:00:00,33.2,36,16.3,0.4,90,979.2,595.0,0.0,
2019-05-23 16:00:00,34.0,34,15.9,1.14,38,978.7,500.0,0.0,
2019-05-23 17:00:00,34.5,29,13.8,5.51,94,977.9,610.0,0.0,
2019-05-23 18:00:00,32.8,35,15.5,4.24,82,977.9,505.0,0.0,
2019-05-23 19:00:00,31.0,40,15.7,3.2,88,978.3,165.0,0.0,
2019-05-23 20:00:00,30.0,42,15.6,2.84,100,978.8,40.0,0.0,
2019-05-23 21:00:00,29.0,44,15.6,2.5,92,979.1,35.0,0.0,
2019-05-23 22:00:00,28.4,45,15.3,1.92,81,979.2,45.0,0.0,
2019-05-23 23:00:00,27.0,50,15.6,1.91,84,979.0,95.0,0.0,
2019-05-24 00:00:00,26.4,54,16.2,1.9,162,979.0,115.0,0.0,
2019-05-24 01:00:00,26.0,55,16.4,1.4,184,978.9,90.0,0.0,
2019-05-24 02:00:00,26.0,55,16.4,2.21,175,978.9,75.0,0.0,
2019-05-24 03:00:00,25.4,57,16.2,2.41,228,978.5,215.0,0.0,
2019-05-24 04:00:00,25.9,55,16.2,1.57,297,978.7,345.0,0.0,
2019-05-24 05:00:00,23.2,71,17.7,2.48,320,981.5,300.0,0.0,
2019-05-24 06:00:00,23.0,74,18.1,3.11,318,981.9,295.0,0.1,
2019-05-24 07:00:00,24.4,68,18.0,2.69,31,981.6,370.0,0.0,
2019-05-24 08:00:00,27.0,57,17.7,3.82,47,981.9,465.0,0.0,
2019-05-24 09:00:00,29.5,47,17.0,4.88,55,982.1,630.0,0.0,
2019-05-24 10:00:00,31.0,40,15.9,4.18,73,982.1,940.0,0.0,
2019-05-24 11:00:00,31.6,38,15.6,2.62,108,982.3,1345.0,0.0,
2019-05-24 12:00:00,31.8,39,16.2,1.77,137,982.0,1660.0,0.1,
2019-05-24 13:00:00,32.5,38,16.6,1.13,135,981.2,1630.0,0.0,
2019-05-24 14:00:00,33.0,38,16.9,0.58,121,980.6,1715.0,0.0,
2019-05-24 15:00:00,32.2,41,17.4,1.34,153,980.4,1725.0,0.0,
2019-05-24 16:00:00,25.4,66,18.7,4.61,319,981.5,1940.0,0.7,
2019-05-24 17:00:00,28.8,51,17.7,1.68,17,980.1,1580.0,0.0,
2019-05-24 18:00:00,29.4,46,16.6,0.6,360,980.4,435.0,0.0,
2019-05-24 19:00:00,27.5,56,17.9,1.3,274,980.6,175.0,0.0,
2019-05-24 20:00:00,26.8,61,18.5,1.55,285,980.9,235.0,0.0,
2019-05-24 21:00:00,26.6,61,18.5,1.39,339,981.3,275.0,0.0,
2019-05-24 22:00:00,26.5,60,18.1,2.89,14,981.8,290.0,0.0,
2019-05-24 23:00:00,25.6,60,17.2,3.54,47,981.7,285.0,0.0,
2019-05-25 00:00:00,24.2,65,17.1,1.61,60,981.1,225.0,0.0,
2019-05-25 01:00:00,23.2,70,17.4,1.1,5,980.5,185.0,0.0,
2019-05-25 02:00:00,23.0,72,17.6,1.92,321,980.0,165.0,0.0,
2019-05-25 03:00:00,22.5,73,17.5,3.13,353,980.1,150.0,0.0,
2019-05-25 04:00:00,22.0,74,17.1,3.04,351,980.1,140.0,0.0,
2019-05-25 05:00:00,21.6,78,17.7,1.2,360,980.2,125.0,0.0,
2019-05-25 06:00:00,22.0,77,17.8,2.12,19,980.9,140.0,0.0,
2019-05-25 07:00:00,23.5,67,17.0,2.33,31,981.7,205.0,0.0,
2019-05-25 08:00:00,25.6,57,16.6,1.04,343,982.0,360.0,0.0,
2019-05-25 09:00:00,27.9,50,16.5,1.62,292,982.1,785.0,0.0,
2019-05-25 10:00:00,30.0,43,16.1,2.85,288,981.9,1310.0,0.0,
2019-05-25 11:00:00,31.7,37,15.4,3.64,291,981.7,1760.0,0.0,
2019-05-25 12:00:00,33.0,32,14.1,3.8,297,981.2,1950.0,0.0,
2019-05-25 13:00:00,34.0,28,13.1,4.07,298,980.3,2135.0,0.0,
2019-05-25 14:00:00,34.7,27,12.8,4.02,297,979.5,2275.0,0.0,
2019-05-25 15:00:00,34.8,26,12.5,3.98,298,978.8,2270.0,0.0,
2019-05-25 16:00:00,34.8,26,12.3,3.91,302,978.2,2265.0,0.0,
2019-05-25 17:00:00,33.0,29,12.4,4.88,293,978.8,2140.0,0.0,
2019-05-25 18:00:00,32.3,29,12.1,3.81,293,979.1,1910.0,0.0,
2019-05-25 19:00:00,30.2,33,12.3,2.6,293,978.9,215.0,0.0,
2019-05-25 20:00:00,29.1,37,13.1,2.82,293,979.1,95.0,0.0,
2019-05-25 21:00:00,28.1,41,13.6,2.21,288,979.3,55.0,0.0,
2019-05-25 22:00:00,27.0,45,14.2,2.06,284,979.2,50.0,0.0,
2019-05-25 23:00:00,26.4,48,14.4,2.24,280,979.1,50.0,0.0,
2019-05-26 00:00:00,25.8,49,14.2,2.67,283,978.7,50.0,0.0,
2019-05-26 01:00:00,25.2,50,13.9,2.56,291,978.0,50.0,0.0,
2019-05-26 02:00:00,24.5,51,13.9,2.61,302,977.3,55.0,0.0,
2019-05-26 03:00:00,24.1,52,13.6,2.62,310,977.2,40.0,0.0,
2019-05-26 04:00:00,23.7,53,13.5,2.69,312,977.5,35.0,0.0,
2019-05-26 05:00:00,23.5,56,14.2,1.98,319,977.5,40.0,0.0,
2019-05-26 06:00:00,24.6,54,14.7,2.33,317,978.1,50.0,0.0,
2019-05-26 07:00:00,27.1,48,15.1,2.0,307,978.8,110.0,0.0,
2019-05-26 08:00:00,29.9,41,15.1,2.06,309,979.4,320.0,0.0,
2019-05-26 09:00:00,32.5,33,14.0,2.66,326,979.3,970.0,0.0,
2019-05-26 10:00:00,34.3,27,12.9,3.01,356,979.2,1255.0,0.0,
2019-05-26 11:00:00,35.8,24,11.9,2.5,344,979.1,1575.0,0.0,
2019-05-26 12:00:00,36.9,21,11.3,1.98,315,978.9,1915.0,0.0,
2019-05-26 13:00:00,37.7,20,10.6,2.02,303,978.5,2275.0,0.0,
2019-05-26 14:00:00,38.2,18,9.4,2.62,310,978.0,2585.0,0.0,
2019-05-26 15:00:00,38.2,17,8.9,4.24,315,977.5,3575.0,0.0,
2019-05-26 16:00:00,37.5,18,9.1,4.76,321,977.4,3040.0,0.0,
2019-05-26 17:00:00,36.8,20,10.3,4.16,294,977.1,2555.0,0.0,
2019-05-26 18:00:00,35.6,23,11.1,3.29,290,977.6,415.0,0.0,
2019-05-26 19:00:00,32.9,27,11.4,2.09,287,977.7,115.0,0.0,
2019-05-26 20:00:00,31.0,32,12.4,1.92,279,977.9,85.0,0.0,
2019-05-26 21:00:00,30.2,34,12.6,2.47,291,978.3,75.0,0.0,
2019-05-26 22:00:00,27.9,37,11.9,1.79,27,978.9,55.0,0.0,
2019-05-26 23:00:00,28.6,35,11.6,1.35,138,978.9,45.0,0.0,
2019-05-27 00:00:00,25.5,45,12.6,1.87,16,978.3,40.0,0.0,
2019-05-27 01:00:00,24.4,52,13.8,2.21,72,977.6,40.0,0.0,
2019-05-27 02:00:00,24.0,56,14.6,2.04,79,977.3,45.0,0.0,
2019-05-27 03:00:00,24.2,56,14.9,1.28,39,977.2,40.0,0.0,
2019-05-27 04:00:00,25.6,51,14.6,1.03,209,977.4,35.0,0.0,
2019-05-27 05:00:00,23.8,50,12.6,1.75,336,977.4,40.0,0.0,
2019-05-27 06:00:00,25.0,46,12.6,2.62,342,978.2,55.0,0.0,
2019-05-27 07:00:00,27.2,40,12.6,2.5,2,979.0,115.0,0.0,
2019-05-27 08:00:00,30.4,34,12.8,1.91,354,979.4,210.0,0.0,
2019-05-27 09:00:00,33.5,27,11.9,2.28,345,979.7,545.0,0.0,
2019-05-27 10:00:00,36.0,21,10.6,2.94,342,979.7,1350.0,0.0,
2019-05-27 11:00:00,37.8,16,7.8,3.71,346,979.7,2545.0,0.0,
2019-05-27 12:00:00,38.8,13,5.1,3.93,345,979.6,3040.0,0.0,
2019-05-27 13:00:00,39.5,11,3.3,3.72,336,978.9,3400.0,0.0,
2019-05-27 14:00:00,39.8,10,1.9,4.05,327,978.3,3535.0,0.0,
2019-05-27 15:00:00,39.8,10,2.2,4.7,322,977.9,3570.0,0.0,
2019-05-27 16:00:00,39.3,11,2.8,4.28,323,977.5,3285.0,0.0,
2019-05-27 17:00:00,38.0,13,4.7,3.89,314,977.6,2935.0,0.0,
2019-05-27 18:00:00,36.6,15,5.6,2.48,320,977.7,420.0,0.0,
2019-05-27 19:00:00,31.9,22,7.6,2.82,337,977.6,110.0,0.0,
2019-05-27 20:00:00,31.2,24,8.1,1.96,345,977.8,70.0,0.0,
2019-05-27 21:00:00,30.8,25,8.4,1.72,324,978.5,45.0,0.0,
2019-05-27 22:00:00,29.0,28,8.8,2.28,308,978.5,30.0,0.0,
2019-05-27 23:00:00,27.8,30,8.6,2.88,290,978.2,20.0,0.0,
2019-05-28 00:00:00,27.6,31,8.9,2.21,288,977.8,20.0,0.0,
2019-05-28 01:00:00,27.6,31,8.9,2.66,290,977.3,20.0,0.0,
2019-05-28 02:00:00,27.1,33,9.4,3.01,291,977.2,25.0,0.0,
2019-05-28 03:00:00,26.5,35,9.9,3.44,306,977.1,30.0,0.0,
2019-05-28 04:00:00,25.7,36,9.4,2.9,314,977.2,40.0,0.0,
2019-05-28 05:00:00,23.5,42,9.9,2.06,346,977.4,40.0,0.0,
2019-05-28 06:00:00,25.5,37,9.9,2.51,355,977.8,35.0,0.0,
2019-05-28 07:00:00,28.6,30,9.6,2.61,4,978.7,60.0,0.0,
2019-05-28 08:00:00,32.0,25,9.4,2.35,12,979.0,130.0,0.0,
2019-05-28 09:00:00,35.2,20,8.8,2.22,8,979.3,475.0,0.0,
2019-05-28 10:00:00,37.6,17,8.4,2.52,353,979.1,1465.0,0.0,
2019-05-28 11:00:00,39.5,12,4.5,3.2,358,978.8,2150.0,0.0,
